CustomerID,Frequency,Monetary,Total_Items,Unique_Products,Country,Avg_Transaction_Value,LastPurchaseDate,FirstPurchaseDate,Customer_Lifetime_Days,Recency,R_score,F_score,M_score,RFM_Score
12673.0,2,420.62,279,34,GERMANY,210.31,2011-12-04,2011-01-17,321,4828,1,4,2,142
12674.0,4,1181.90,752,43,FRANCE,295.48,2011-11-01,2011-05-16,169,4861,2,4,1,241
12676.0,6,749.39,556,30,SWEDEN,124.90,2011-11-15,2011-02-01,286,4847,2,4,2,242
12678.0,6,439.19,362,27,FRANCE,73.20,2011-10-28,2010-12-21,310,4865,2,4,2,242
12679.0,1,639.86,320,38,FRANCE,639.86,2011-03-01,2011-03-01,0,5106,4,4,2,442
12680.0,4,736.97,399,29,FRANCE,184.24,2011-12-09,2011-08-18,112,4823,1,4,2,142
12681.0,21,7774.20,5213,232,FRANCE,370.20,2011-11-25,2010-12-07,353,4837,1,4,1,141
12682.0,30,7171.37,4047,189,FRANCE,239.05,2011-12-06,2010-12-03,367,4826,1,4,1,141
12683.0,14,4632.81,3645,163,FRANCE,330.92,2011-12-05,2010-12-09,361,4826,1,4,1,141
12684.0,6,1332.39,1283,57,FRANCE,222.06,2011-12-02,2011-05-10,205,4830,1,4,1,141
12685.0,6,2237.25,1362,110,FRANCE,372.88,2011-11-11,2011-09-07,65,4851,2,4,1,241
12686.0,1,71.14,106,6,FRANCE,71.14,2010-12-03,2010-12-03,0,5194,4,4,4,444
12688.0,1,1974.80,1544,114,ISRAEL,1974.80,2011-08-18,2011-08-18,0,4936,3,4,1,341
12689.0,2,937.65,562,53,FRANCE,468.82,2011-11-14,2011-08-04,101,4848,2,4,2,242
12690.0,1,265.11,97,13,FRANCE,265.11,2011-05-18,2011-05-18,0,5028,4,4,3,443
12691.0,4,402.80,192,19,FRANCE,100.70,2011-10-12,2010-12-17,298,4881,3,4,2,342
12693.0,4,476.51,219,28,GERMANY,119.13,2011-08-04,2011-01-24,192,4949,3,4,2,342
12694.0,2,400.82,382,25,FRANCE,200.41,2011-09-30,2011-06-09,112,4893,3,4,3,343
12695.0,4,232.16,138,15,FRANCE,58.04,2011-12-02,2011-05-13,203,4830,1,4,3,143
12697.0,3,602.46,384,34,SWEDEN,200.82,2011-11-11,2011-06-23,140,4851,2,4,2,242
12700.0,4,3561.64,2419,173,FRANCE,890.41,2011-12-02,2011-05-08,207,4830,1,4,1,141
12701.0,2,652.45,632,44,GERMANY,326.23,2011-09-21,2011-04-11,162,4902,3,4,2,342
12702.0,1,201.00,52,11,GERMANY,201.00,2011-11-20,2011-11-20,0,4842,2,4,3,243
12703.0,1,265.55,163,20,GERMANY,265.55,2011-09-29,2011-09-29,0,4893,3,4,3,343
12704.0,7,1013.82,573,49,FINLAND,144.83,2011-12-02,2011-06-23,162,4830,1,4,1,141
12705.0,8,4408.34,3159,193,GERMANY,551.04,2011-11-24,2010-12-17,341,4838,1,4,1,141
12707.0,1,375.82,232,28,FRANCE,375.82,2011-02-21,2011-02-21,0,5114,4,4,3,443
12708.0,10,2064.86,1245,73,GERMANY,206.49,2011-11-10,2010-12-06,338,4852,2,4,1,241
12709.0,13,2210.45,1635,66,GERMANY,170.03,2011-11-24,2010-12-08,351,4838,1,4,1,141
12710.0,3,909.82,798,69,GERMANY,303.27,2011-09-04,2011-05-22,104,4919,3,4,2,342
12712.0,12,1513.23,589,41,GERMANY,126.10,2011-11-11,2010-12-03,342,4851,2,4,1,241
12713.0,1,628.50,478,34,GERMANY,628.50,2011-12-09,2011-12-09,0,4823,1,4,2,142
12714.0,5,3494.55,2717,195,FRANCE,698.91,2011-11-30,2011-02-18,285,4832,1,4,1,141
12715.0,1,263.36,190,19,SWEDEN,263.36,2011-08-25,2011-08-25,0,4929,3,4,3,343
12716.0,2,912.91,627,55,FRANCE,456.45,2011-12-06,2011-07-29,129,4826,1,4,2,142
12717.0,2,774.03,499,46,GREECE,387.01,2011-07-11,2011-04-08,94,4974,4,4,2,442
12718.0,1,182.35,199,17,FRANCE,182.35,2011-09-29,2011-09-29,0,4893,3,4,3,343
12719.0,2,498.55,363,30,FRANCE,249.28,2011-12-04,2011-10-05,59,4828,1,4,2,142
12720.0,25,4297.23,3663,194,GERMANY,171.89,2011-12-07,2010-12-05,366,4825,1,4,1,141
12721.0,6,2061.39,1730,118,FRANCE,343.56,2011-11-08,2010-12-20,323,4854,2,4,1,241
12722.0,2,666.70,506,43,FRANCE,333.35,2011-08-17,2011-07-12,35,4937,3,4,2,342
12723.0,4,519.13,365,48,FRANCE,129.78,2011-12-06,2011-10-05,61,4826,1,4,2,142
12724.0,4,834.01,419,44,FRANCE,208.50,2011-12-04,2011-01-11,327,4827,1,4,2,142
12725.0,1,371.80,162,23,ITALY,371.80,2010-12-03,2010-12-03,0,5194,4,4,3,443
12726.0,7,1411.50,1380,46,FRANCE,201.64,2011-11-11,2010-12-17,329,4851,2,4,1,241
12727.0,7,1717.70,1336,88,FRANCE,245.39,2011-11-29,2011-01-23,309,4833,1,4,1,141
12728.0,4,525.73,329,29,FRANCE,131.43,2011-09-29,2011-01-11,261,4894,3,4,2,342
12729.0,1,360.71,225,22,FRANCE,360.71,2011-08-18,2011-08-18,0,4936,3,4,3,343
12731.0,10,2418.33,1539,52,FRANCE,241.83,2011-11-16,2010-12-10,341,4846,2,4,1,241
12732.0,1,178.26,78,10,FRANCE,178.26,2011-06-13,2011-06-13,0,5002,4,4,3,443
12733.0,1,276.85,95,20,USA,276.85,2011-04-19,2011-04-19,0,5056,4,4,3,443
12734.0,1,16.80,40,2,FRANCE,16.80,2010-12-22,2010-12-22,0,5175,4,4,4,444
12735.0,2,375.07,331,27,FRANCE,187.53,2011-01-28,2011-01-06,21,5138,4,4,3,443
12738.0,1,110.40,144,8,GERMANY,110.40,2010-12-02,2010-12-02,0,5194,4,4,4,444
12739.0,1,456.60,371,30,UNITED ARAB EMIRATES,456.60,2011-09-01,2011-09-01,0,4921,3,4,2,342
12740.0,1,344.80,296,24,FRANCE,344.80,2011-10-07,2011-10-07,0,4886,3,4,3,343
12743.0,2,418.93,303,104,UNSPECIFIED,209.47,2011-07-28,2011-07-28,0,4956,3,4,2,342
12744.0,4,1843.94,1252,92,SINGAPORE,460.99,2011-10-14,2011-01-25,262,4879,3,4,1,341
12747.0,11,1328.29,579,30,UNITED KINGDOM,120.75,2011-12-07,2010-12-05,366,4825,1,4,1,141
12748.0,193,19088.46,14507,1596,UNITED KINGDOM,98.90,2011-12-09,2010-12-01,372,4823,1,1,1,111
12749.0,5,2571.41,1181,118,UNITED KINGDOM,514.28,2011-12-06,2011-05-10,209,4826,1,4,1,141
12750.0,1,144.30,115,9,POLAND,144.30,2011-08-03,2011-08-03,0,4951,3,4,4,344
12752.0,1,164.60,188,9,NORWAY,164.60,2011-09-19,2011-09-19,0,4904,3,4,4,344
12753.0,4,106.08,72,5,JAPAN,26.52,2011-07-27,2010-12-12,226,4958,3,4,4,344
12754.0,2,61.62,49,49,JAPAN,30.81,2011-03-07,2011-02-04,31,5100,4,4,4,444
12755.0,1,7.60,2,2,JAPAN,7.60,2011-03-04,2011-03-04,0,5103,4,4,4,444
12756.0,1,50.88,72,3,JAPAN,50.88,2011-09-14,2011-09-14,0,4909,3,4,4,344
12757.0,7,2887.65,1807,222,PORTUGAL,412.52,2011-11-24,2011-05-12,195,4838,1,4,1,141
12758.0,2,1032.03,855,53,PORTUGAL,516.01,2011-08-15,2011-03-08,159,4939,3,4,1,341
12759.0,3,1279.09,850,74,NETHERLANDS,426.36,2011-10-18,2011-03-09,223,4875,3,4,1,341
12762.0,2,901.07,633,53,PORTUGAL,450.54,2011-12-02,2011-11-14,17,4830,1,4,2,142
12763.0,1,260.08,180,15,JAPAN,260.08,2010-12-05,2010-12-05,0,5192,4,4,3,443
12764.0,1,500.33,227,25,LEBANON,500.33,2011-01-27,2011-01-27,0,5139,4,4,2,442
12766.0,7,4820.80,2986,182,PORTUGAL,688.69,2011-12-06,2010-12-08,362,4826,1,4,1,141
12769.0,1,317.34,158,16,BRAZIL,317.34,2011-04-15,2011-04-15,0,5061,4,4,3,443
12772.0,1,615.32,538,45,PORTUGAL,615.32,2011-10-11,2011-10-11,0,4882,3,4,2,342
12775.0,5,855.14,680,37,NETHERLANDS,171.03,2011-11-22,2011-02-01,294,4839,1,4,2,142
12778.0,6,492.49,535,31,NETHERLANDS,82.08,2011-11-20,2011-01-31,292,4842,2,4,2,242
12779.0,8,1974.43,1153,63,POLAND,246.80,2011-11-02,2010-12-03,333,4860,2,4,1,241
12781.0,2,239.64,228,11,CZECH REPUBLIC,119.82,2011-10-07,2011-02-28,221,4886,3,4,3,343
12782.0,5,1526.17,901,71,PORTUGAL,305.23,2011-12-05,2010-12-17,352,4827,1,4,1,141
12783.0,4,1011.30,532,60,PORTUGAL,252.83,2011-12-07,2011-09-25,73,4825,1,4,1,141
12784.0,1,455.47,276,51,PORTUGAL,455.47,2011-11-24,2011-11-24,0,4838,1,4,2,142
12785.0,1,197.00,108,11,PORTUGAL,197.00,2010-12-10,2010-12-10,0,5187,4,4,3,443
12787.0,3,274.66,184,14,NETHERLANDS,91.55,2011-11-30,2011-05-31,182,4832,1,4,3,143
12790.0,1,199.42,154,16,NETHERLANDS,199.42,2011-05-31,2011-05-31,0,5015,4,4,3,443
12792.0,1,329.59,214,23,PORTUGAL,329.59,2011-03-28,2011-03-28,0,5079,4,4,3,443
12793.0,2,395.48,252,20,PORTUGAL,197.74,2011-01-09,2010-12-03,36,5157,4,4,3,443
12794.0,2,698.31,524,39,PORTUGAL,349.15,2011-10-17,2011-09-02,45,4876,3,4,2,342
12795.0,1,144.63,47,8,PORTUGAL,144.63,2011-11-21,2011-11-21,0,4841,2,4,4,244
12797.0,1,206.13,115,11,PORTUGAL,206.13,2010-12-09,2010-12-09,0,5188,4,4,3,443
12802.0,1,397.58,312,24,NETHERLANDS,397.58,2011-06-06,2011-06-06,0,5009,4,4,3,443
12808.0,3,445.70,186,25,PORTUGAL,148.57,2011-11-03,2010-12-06,331,4859,2,4,2,242
12809.0,1,343.41,211,21,PORTUGAL,343.41,2011-06-15,2011-06-15,0,5000,4,4,3,443
12811.0,2,416.55,190,25,PORTUGAL,208.28,2011-03-23,2011-02-28,22,5084,4,4,2,442
12812.0,1,229.64,164,15,JAPAN,229.64,2011-10-26,2011-10-26,0,4867,2,4,3,243
12815.0,2,648.06,322,31,POLAND,324.03,2011-07-15,2011-05-25,50,4970,4,4,2,442
12816.0,2,265.90,107,17,POLAND,132.95,2011-09-05,2011-06-16,80,4918,3,4,3,343
12817.0,1,27.04,16,1,AUSTRIA,27.04,2011-03-03,2011-03-03,0,5103,4,4,4,444
12818.0,1,75.60,48,4,AUSTRIA,75.60,2011-03-23,2011-03-23,0,5084,4,4,4,444
12820.0,4,885.82,656,53,UNITED KINGDOM,221.46,2011-12-06,2011-01-17,323,4826,1,4,2,142
12821.0,1,75.72,68,5,UNITED KINGDOM,75.72,2011-05-09,2011-05-09,0,5037,4,4,4,444
12822.0,2,743.28,456,37,UNITED KINGDOM,371.64,2011-09-30,2011-09-13,16,4893,3,4,2,342
12824.0,1,316.42,222,22,UNITED KINGDOM,316.42,2011-10-11,2011-10-11,0,4882,3,4,3,343
12826.0,7,1460.80,1010,57,UNITED KINGDOM,208.69,2011-12-07,2010-12-09,362,4825,1,4,1,141
12827.0,3,385.60,188,19,UNITED KINGDOM,128.53,2011-12-04,2011-10-26,38,4828,1,4,3,143
12828.0,6,871.51,462,43,UNITED KINGDOM,145.25,2011-12-07,2011-08-01,127,4825,1,4,2,142
12829.0,1,28.50,6,2,UNITED KINGDOM,28.50,2011-01-07,2011-01-07,0,5159,4,4,4,444
12831.0,1,82.75,41,5,UNITED KINGDOM,82.75,2011-03-22,2011-03-22,0,5085,4,4,4,444
12832.0,2,366.53,193,26,UNITED KINGDOM,183.26,2011-11-07,2011-09-02,65,4855,2,4,3,243
12833.0,1,307.03,145,17,UNITED KINGDOM,307.03,2011-07-17,2011-07-17,0,4968,4,4,3,443
12834.0,1,201.08,96,11,UNITED KINGDOM,201.08,2011-03-02,2011-03-02,0,5105,4,4,3,443
12836.0,4,1390.11,851,117,UNITED KINGDOM,347.53,2011-10-11,2011-02-01,252,4882,3,4,1,341
12837.0,1,58.75,17,7,UNITED KINGDOM,58.75,2011-06-19,2011-06-19,0,4995,4,4,4,444
12838.0,2,575.30,345,109,UNITED KINGDOM,287.65,2011-11-06,2010-12-01,340,4856,2,4,2,242
12839.0,14,4778.67,3364,86,UNITED KINGDOM,341.33,2011-12-07,2010-12-07,364,4825,1,4,1,141
12840.0,4,2451.17,1407,67,UNITED KINGDOM,612.79,2011-07-19,2011-04-27,82,4966,3,4,1,341
12841.0,25,3066.47,2170,215,UNITED KINGDOM,122.66,2011-12-05,2010-12-03,367,4827,1,4,1,141
12842.0,2,419.71,318,24,UNITED KINGDOM,209.86,2011-09-30,2011-02-04,238,4893,3,4,2,342
12843.0,7,1114.49,572,57,UNITED KINGDOM,159.21,2011-07-03,2011-03-20,104,4982,4,4,1,441
12844.0,2,325.96,125,47,UNITED KINGDOM,162.98,2011-11-10,2011-08-01,101,4852,2,4,3,243
12845.0,2,54.79,23,23,UNITED KINGDOM,27.39,2011-03-16,2011-02-22,21,5091,4,4,4,444
12847.0,1,435.49,434,57,UNITED KINGDOM,435.49,2011-11-17,2011-11-17,0,4845,2,4,2,242
12849.0,2,470.89,339,35,UNITED KINGDOM,235.44,2011-11-08,2011-03-16,237,4854,2,4,2,242
12851.0,1,104.91,104,41,UNITED KINGDOM,104.91,2011-09-04,2011-09-04,0,4919,3,4,4,344
12852.0,1,264.15,145,15,UNITED KINGDOM,264.15,2011-02-18,2011-02-18,0,5117,4,4,3,443
12853.0,5,1045.40,468,50,UNITED KINGDOM,209.08,2011-07-28,2011-01-28,181,4957,3,4,1,341
12854.0,3,927.34,479,84,UNITED KINGDOM,309.11,2011-09-22,2011-01-25,239,4901,3,4,2,342
12855.0,1,38.10,30,3,UNITED KINGDOM,38.10,2010-12-02,2010-12-02,0,5195,4,4,4,444
12856.0,6,1910.11,988,146,UNITED KINGDOM,318.35,2011-12-02,2011-10-07,55,4830,1,4,1,141
12857.0,2,735.60,293,30,UNITED KINGDOM,367.80,2011-05-13,2011-02-10,91,5033,4,4,2,442
12863.0,1,49.80,36,2,UNITED KINGDOM,49.80,2011-10-18,2011-10-18,0,4875,3,4,4,344
12864.0,1,10.20,12,1,UNITED KINGDOM,10.20,2011-07-24,2011-07-24,0,4961,3,4,4,344
12865.0,2,1355.82,862,79,AUSTRIA,677.91,2011-11-13,2011-08-08,97,4849,2,4,1,241
12866.0,1,344.92,151,20,BELGIUM,344.92,2011-03-01,2011-03-01,0,5106,4,4,3,443
12867.0,7,3462.99,3675,235,UNITED KINGDOM,494.71,2011-11-13,2010-12-14,333,4849,2,4,1,241
12868.0,6,1534.71,921,68,UNITED KINGDOM,255.78,2011-06-07,2010-12-01,187,5008,4,4,1,441
12871.0,2,120.54,102,6,UNITED KINGDOM,60.27,2011-09-16,2011-05-16,123,4907,3,4,4,344
12872.0,2,465.82,270,55,UNITED KINGDOM,232.91,2011-01-17,2010-12-09,38,5149,4,4,2,442
12876.0,2,958.42,778,51,BELGIUM,479.21,2011-10-13,2011-05-27,138,4880,3,4,1,341
12877.0,11,1175.71,1035,94,UNITED KINGDOM,106.88,2011-12-06,2010-12-16,354,4826,1,4,1,141
12878.0,2,839.09,545,37,UNITED KINGDOM,419.55,2011-04-17,2011-03-18,29,5059,4,4,2,442
12879.0,2,45.16,40,3,UNITED KINGDOM,22.58,2011-10-26,2011-09-09,47,4867,2,4,4,244
12881.0,1,69.00,16,4,UNITED KINGDOM,69.00,2011-03-09,2011-03-09,0,5098,4,4,4,444
12883.0,4,527.87,179,28,UNITED KINGDOM,131.97,2011-11-15,2011-09-11,64,4847,2,4,2,242
12884.0,1,107.25,37,5,UNITED KINGDOM,107.25,2011-09-12,2011-09-12,0,4911,3,4,4,344
12885.0,3,930.42,613,55,UNITED KINGDOM,310.14,2011-10-07,2011-08-08,60,4886,3,4,2,342
12886.0,2,1059.36,610,60,UNITED KINGDOM,529.68,2011-10-03,2011-05-04,151,4890,3,4,1,341
12888.0,1,25.20,12,1,UNITED KINGDOM,25.20,2011-03-29,2011-03-29,0,5078,4,4,4,444
12890.0,1,316.63,207,75,UNITED KINGDOM,316.63,2011-11-15,2011-11-15,0,4846,2,4,3,243
12893.0,1,176.55,90,27,UNITED KINGDOM,176.55,2011-11-09,2011-11-09,0,4853,2,4,3,243
12895.0,2,335.05,207,20,UNITED KINGDOM,167.53,2011-10-28,2011-09-14,44,4865,2,4,3,243
12897.0,1,29.70,6,1,UNITED KINGDOM,29.70,2011-05-19,2011-05-19,0,5027,4,4,4,444
12901.0,13,516.25,499,22,UNITED KINGDOM,39.71,2011-11-29,2011-03-14,260,4833,1,4,2,142
12902.0,1,87.78,62,7,UNITED KINGDOM,87.78,2011-03-20,2011-03-20,0,5087,4,4,4,444
12904.0,2,338.21,242,52,UNITED KINGDOM,169.10,2011-11-21,2011-06-20,154,4841,2,4,3,243
12906.0,3,449.62,344,27,UNITED KINGDOM,149.87,2011-11-28,2011-09-22,66,4834,1,4,2,142
12909.0,5,1022.43,741,58,UNITED KINGDOM,204.49,2011-10-31,2011-03-31,213,4862,2,4,1,241
12910.0,6,766.00,584,33,UNITED KINGDOM,127.67,2011-11-16,2011-04-12,218,4846,2,4,2,242
12912.0,2,46.80,40,2,UNITED KINGDOM,23.40,2011-12-01,2011-10-30,32,4831,1,4,4,144
12913.0,5,351.05,227,17,UNITED KINGDOM,70.21,2011-12-05,2010-12-06,363,4827,1,4,3,143
12915.0,2,201.05,77,11,UNITED KINGDOM,100.53,2011-07-14,2010-12-02,223,4971,4,4,3,443
12916.0,4,1350.65,601,41,UNITED KINGDOM,337.66,2011-07-24,2011-01-23,181,4961,3,4,1,341
12919.0,6,762.41,457,31,UNITED KINGDOM,127.07,2011-12-01,2011-06-23,161,4831,1,4,2,142
12920.0,1,106.89,89,23,UNITED KINGDOM,106.89,2011-11-22,2011-11-22,0,4840,1,4,4,144
12921.0,37,10832.45,6800,217,UNITED KINGDOM,292.77,2011-11-30,2010-12-01,364,4831,1,4,1,141
12922.0,1,377.30,298,26,UNITED KINGDOM,377.30,2011-07-01,2011-07-01,0,4984,4,4,3,443
12923.0,1,152.92,66,27,UNITED KINGDOM,152.92,2011-10-06,2011-10-06,0,4886,3,4,4,344
12924.0,4,132.70,65,13,UNITED KINGDOM,33.17,2011-09-12,2011-01-16,239,4911,3,4,4,344
12925.0,2,636.13,489,38,UNITED KINGDOM,318.06,2011-12-05,2011-09-26,70,4827,1,4,2,142
12928.0,5,1380.74,874,51,UNITED KINGDOM,276.15,2011-11-04,2010-12-15,323,4858,2,4,1,241
12929.0,1,70.95,33,5,UNITED KINGDOM,70.95,2011-02-01,2011-02-01,0,5134,4,4,4,444
12930.0,2,389.61,219,19,UNITED KINGDOM,194.81,2011-09-22,2011-06-21,93,4901,3,4,3,343
12931.0,2,48.16,42,3,UNITED KINGDOM,24.08,2011-10-03,2010-12-17,289,4890,3,4,4,344
12933.0,3,465.47,220,93,UNITED KINGDOM,155.16,2011-11-15,2011-03-01,259,4846,2,4,2,242
12935.0,7,1851.55,1536,70,UNITED KINGDOM,264.51,2011-12-07,2011-01-24,317,4824,1,4,1,141
12936.0,3,616.30,391,53,UNITED KINGDOM,205.43,2011-11-22,2011-09-22,61,4839,1,4,2,142
12937.0,4,1233.12,866,77,UNITED KINGDOM,308.28,2011-11-24,2011-03-17,252,4838,1,4,1,141
12938.0,1,100.22,92,8,UNITED KINGDOM,100.22,2011-11-14,2011-11-14,0,4848,2,4,4,244
12940.0,2,515.62,319,68,UNITED KINGDOM,257.81,2011-10-16,2011-09-13,33,4877,3,4,2,342
12942.0,3,496.70,182,60,UNITED KINGDOM,165.57,2011-07-31,2010-12-09,234,4954,3,4,2,342
12944.0,2,519.81,281,26,UNITED KINGDOM,259.90,2011-11-04,2010-12-20,319,4858,2,4,2,242
12945.0,1,264.25,111,15,UNITED KINGDOM,264.25,2011-02-24,2011-02-24,0,5111,4,4,3,443
12947.0,5,1150.79,947,70,UNITED KINGDOM,230.16,2011-07-19,2010-12-01,229,4966,3,4,1,341
12948.0,7,1807.76,927,73,UNITED KINGDOM,258.25,2011-11-23,2011-03-20,248,4838,1,4,1,141
12949.0,8,3439.04,2115,148,UNITED KINGDOM,429.88,2011-11-09,2011-04-01,221,4853,2,4,1,241
12950.0,2,117.80,140,7,UNITED KINGDOM,58.90,2011-12-01,2011-11-15,16,4831,1,4,4,144
12951.0,6,979.12,494,51,UNITED KINGDOM,163.19,2011-12-01,2011-01-13,322,4831,1,4,1,141
12952.0,4,1058.26,530,51,UNITED KINGDOM,264.56,2011-12-04,2011-09-22,72,4828,1,4,1,141
12953.0,1,192.45,71,10,UNITED KINGDOM,192.45,2011-11-30,2011-11-30,0,4832,1,4,3,143
12955.0,11,2547.60,2080,70,UNITED KINGDOM,231.60,2011-12-08,2011-03-17,266,4823,1,4,1,141
12956.0,1,74.67,31,16,UNITED KINGDOM,74.67,2011-02-06,2011-02-06,0,5128,4,4,4,444
12957.0,8,3457.64,2314,185,UNITED KINGDOM,432.20,2011-11-30,2011-01-04,329,4832,1,4,1,141
12962.0,2,240.89,127,14,UNITED KINGDOM,120.45,2011-12-02,2011-08-18,106,4830,1,4,3,143
12963.0,8,1474.41,744,65,UNITED KINGDOM,184.30,2011-12-01,2010-12-09,357,4831,1,4,1,141
12965.0,1,595.61,263,94,UNITED KINGDOM,595.61,2011-09-11,2011-09-11,0,4912,3,4,2,342
12966.0,1,147.68,74,9,UNITED KINGDOM,147.68,2011-11-30,2011-11-30,0,4832,1,4,4,144
12967.0,1,81.70,38,4,UNITED KINGDOM,81.70,2010-12-03,2010-12-03,0,5194,4,4,4,444
12968.0,1,64.80,48,3,UNITED KINGDOM,64.80,2011-08-19,2011-08-19,0,4935,3,4,4,344
12970.0,4,310.05,224,109,UNITED KINGDOM,77.51,2011-12-02,2011-01-21,315,4830,1,4,3,143
12971.0,74,3186.77,2321,78,UNITED KINGDOM,43.06,2011-12-06,2010-12-02,368,4826,1,3,1,131
12974.0,1,77.15,17,4,UNITED KINGDOM,77.15,2011-05-26,2011-05-26,0,5020,4,4,4,444
12976.0,1,303.60,261,19,UNITED KINGDOM,303.60,2011-05-12,2011-05-12,0,5034,4,4,3,443
12977.0,1,10.74,10,7,UNITED KINGDOM,10.74,2011-07-06,2011-07-06,0,4978,4,4,4,444
12981.0,2,372.22,242,12,UNITED KINGDOM,186.11,2011-11-10,2011-07-29,103,4852,2,4,3,243
12982.0,1,376.50,252,27,UNITED KINGDOM,376.50,2011-04-11,2011-04-11,0,5065,4,4,3,443
12984.0,1,97.50,26,4,UNITED KINGDOM,97.50,2011-11-21,2011-11-21,0,4841,2,4,4,244
12985.0,2,903.56,643,58,UNITED KINGDOM,451.78,2011-12-09,2011-11-11,27,4823,1,4,2,142
12987.0,2,392.45,207,21,UNITED KINGDOM,196.22,2011-09-27,2011-05-26,124,4896,3,4,3,343
12988.0,1,301.17,105,60,UNITED KINGDOM,301.17,2011-02-20,2011-02-20,0,5115,4,4,3,443
12989.0,4,130.63,83,27,UNITED KINGDOM,32.66,2011-12-01,2011-02-14,289,4831,1,4,4,144
12990.0,2,143.00,70,6,UNITED KINGDOM,71.50,2011-11-08,2011-02-02,278,4854,2,4,4,244
12991.0,2,461.26,355,30,UNITED KINGDOM,230.63,2011-11-16,2011-08-19,89,4846,2,4,2,242
12993.0,4,414.76,240,26,UNITED KINGDOM,103.69,2011-11-16,2011-02-14,275,4846,2,4,2,242
12994.0,3,782.52,439,43,UNITED KINGDOM,260.84,2011-12-05,2011-03-16,264,4827,1,4,2,142
12997.0,4,832.49,469,40,UNITED KINGDOM,208.12,2011-11-17,2011-01-26,294,4845,2,4,2,242
12999.0,2,273.78,248,22,UNITED KINGDOM,136.89,2011-05-18,2011-04-08,40,5027,4,4,3,443
13000.0,2,382.16,252,24,UNITED KINGDOM,191.08,2011-03-25,2010-12-10,104,5082,4,4,3,443
13001.0,13,4837.44,2699,155,UNITED KINGDOM,372.11,2011-12-05,2011-01-17,322,4827,1,4,1,141
13002.0,1,111.00,72,6,UNITED KINGDOM,111.00,2011-01-25,2011-01-25,0,5141,4,4,4,444
13003.0,2,89.05,55,4,UNITED KINGDOM,44.53,2011-07-11,2011-05-09,63,4974,4,4,4,444
13004.0,17,5139.96,4355,256,UNITED KINGDOM,302.35,2011-11-28,2010-12-17,346,4834,1,4,1,141
13005.0,2,323.30,154,16,UNITED KINGDOM,161.65,2011-06-19,2011-04-07,72,4996,4,4,3,443
13006.0,1,11.52,48,2,UNITED KINGDOM,11.52,2011-10-14,2011-10-14,0,4879,3,4,4,344
13008.0,1,229.47,175,14,UNITED KINGDOM,229.47,2011-01-20,2011-01-20,0,5146,4,4,3,443
13011.0,1,50.55,13,3,UNITED KINGDOM,50.55,2010-12-02,2010-12-02,0,5194,4,4,4,444
13012.0,7,1326.15,729,57,UNITED KINGDOM,189.45,2011-11-30,2011-02-18,285,4832,1,4,1,141
13013.0,13,3283.60,1829,132,UNITED KINGDOM,252.58,2011-12-08,2010-12-03,370,4824,1,4,1,141
13014.0,9,1235.88,579,50,UNITED KINGDOM,137.32,2011-11-29,2011-03-03,270,4833,1,4,1,141
13015.0,5,2590.27,1521,136,UNITED KINGDOM,518.05,2011-10-17,2011-04-04,195,4876,3,4,1,341
13016.0,3,709.34,522,36,UNITED KINGDOM,236.45,2011-09-27,2011-08-08,49,4896,3,4,2,342
13018.0,27,6274.64,4716,284,UNITED KINGDOM,232.39,2011-11-23,2011-02-17,279,4839,1,4,1,141
13021.0,9,1445.79,920,71,UNITED KINGDOM,160.64,2011-12-05,2010-12-16,354,4826,1,4,1,141
13023.0,2,439.86,226,27,UNITED KINGDOM,219.93,2011-10-06,2011-08-02,65,4886,3,4,2,342
13026.0,4,302.28,372,18,UNITED KINGDOM,75.57,2011-12-08,2011-03-09,274,4823,1,4,3,143
13028.0,2,613.44,666,39,UNITED KINGDOM,306.72,2011-11-17,2011-10-25,22,4845,2,4,2,242
13029.0,2,116.50,74,7,UNITED KINGDOM,58.25,2011-11-09,2011-07-24,107,4853,2,4,4,244
13030.0,2,514.84,327,66,UNITED KINGDOM,257.42,2011-11-28,2010-12-06,356,4834,1,4,2,142
13032.0,2,735.93,346,45,UNITED KINGDOM,367.96,2011-10-18,2011-09-13,34,4875,3,4,2,342
13033.0,1,190.55,83,11,UNITED KINGDOM,190.55,2010-12-17,2010-12-17,0,5180,4,4,3,443
13034.0,2,627.82,368,36,UNITED KINGDOM,313.91,2011-10-16,2010-12-05,314,4877,3,4,2,342
13035.0,2,349.20,208,16,UNITED KINGDOM,174.60,2011-09-27,2011-03-24,186,4896,3,4,3,343
13037.0,3,562.77,357,32,UNITED KINGDOM,187.59,2011-07-24,2011-03-28,118,4961,3,4,2,342
13038.0,3,366.76,232,19,UNITED KINGDOM,122.25,2011-09-20,2011-02-22,210,4903,3,4,3,343
13040.0,2,676.99,355,38,UNITED KINGDOM,338.50,2011-12-01,2011-11-06,24,4831,1,4,2,142
13043.0,1,94.70,34,4,UNITED KINGDOM,94.70,2011-03-11,2011-03-11,0,5096,4,4,4,444
13044.0,1,391.72,414,28,UNITED KINGDOM,391.72,2011-02-21,2011-02-21,0,5114,4,4,3,443
13045.0,1,222.08,181,16,UNITED KINGDOM,222.08,2011-09-01,2011-09-01,0,4922,3,4,3,343
13046.0,2,419.11,249,26,UNITED KINGDOM,209.56,2011-11-09,2011-03-18,235,4853,2,4,2,242
